# num_candidates,non_optimized_distance,optimized_distance,VRP_distance
1.00,6.00,0.00,11.00
2.00,33.00,0.00,19.00
3.00,46.00,0.00,29.00
4.00,74.00,0.00,38.00
5.00,78.00,0.00,45.00
6.00,87.00,0.00,57.00
7.00,118.00,0.00,66.00
8.00,126.00,0.00,63.00
9.00,148.00,0.00,74.00
