# num_candidates,non_optimized_distance,optimized_distance,VRP_distance
1.00,334.00,0.00,368.00
2.00,1029.00,0.00,714.00
3.00,1681.00,0.00,1056.00
4.00,2341.00,0.00,1391.00
5.00,2973.00,0.00,1701.00
6.00,3566.00,0.00,1998.00
7.00,4197.00,0.00,2334.00
8.00,4849.00,0.00,2678.00
9.00,5435.00,0.00,2996.00
