# num_candidates,non_optimized_distance,optimized_distance,VRP_distance
1.00,333.00,0.00,366.00
2.00,1048.00,0.00,730.00
3.00,1690.00,0.00,1045.00
4.00,2335.00,0.00,1382.00
5.00,2964.00,0.00,1704.00
6.00,3592.00,0.00,2019.00
7.00,4214.00,0.00,2329.00
8.00,4782.00,0.00,2648.00
9.00,5403.00,0.00,2984.00
