# num_candidates,non_optimized_distance,optimized_distance,VRP_distance
1.00,335.00,0.00,389.00
2.00,1013.00,0.00,797.00
3.00,1708.00,0.00,1131.00
4.00,2411.00,0.00,1466.00
5.00,3019.00,0.00,1798.00
6.00,3680.00,0.00,2159.00
7.00,4289.00,0.00,2489.00
8.00,4920.00,0.00,2822.00
9.00,5580.00,0.00,3199.00
