# num_candidates,non_optimized_distance,optimized_distance,VRP_distance
1.00,84.00,0.00,83.00
2.00,263.00,0.00,172.00
3.00,415.00,0.00,258.00
4.00,567.00,0.00,336.00
5.00,732.00,0.00,424.00
6.00,896.00,0.00,515.00
7.00,1049.00,0.00,599.00
8.00,1203.00,0.00,664.00
9.00,1351.00,0.00,749.00
