# num_candidates,non_optimized_distance,optimized_distance,VRP_distance
1.00,336.00,0.00,383.00
2.00,1069.00,0.00,786.00
3.00,1700.00,0.00,1132.00
4.00,2388.00,0.00,1498.00
5.00,3005.00,0.00,1816.00
6.00,3666.00,0.00,2158.00
7.00,4287.00,0.00,2484.00
8.00,4955.00,0.00,2852.00
9.00,5580.00,0.00,3184.00
