# num_candidates,non_optimized_distance,optimized_distance,VRP_distance
1.00,82.00,0.00,82.00
2.00,238.00,0.00,164.00
3.00,395.00,0.00,253.00
4.00,557.00,0.00,314.00
5.00,683.00,0.00,395.00
6.00,814.00,0.00,467.00
7.00,924.00,0.00,530.00
8.00,1082.00,0.00,589.00
9.00,1166.00,0.00,659.00
