# num_candidates,non_optimized_distance,optimized_distance,VRP_distance
1.00,19.00,0.00,19.00
2.00,65.00,0.00,38.00
3.00,95.00,0.00,54.00
4.00,136.00,0.00,76.00
5.00,148.00,0.00,83.00
6.00,187.00,0.00,92.00
7.00,195.00,0.00,108.00
8.00,231.00,0.00,128.00
9.00,238.00,0.00,126.00
