source24,24,dest24,18,20
source24,24,dest24,19,20
source24,23,dest24,20,20
source24,24,dest24,22,20
source24,21,dest24,23,20
source24,22,dest24,19,20
source24,23,dest24,19,20
source24,24,dest24,20,20
source24,13,dest24,23,20
source24,21,dest24,24,20
source24,22,dest24,13,20
source24,16,dest24,14,20
source24,23,dest24,15,20
source24,24,dest24,5,20
source24,8,dest24,6,20
source24,17,dest24,12,20
source24,23,dest24,5,20
source24,24,dest24,4,20
source24,22,dest24,4,20
source24,23,dest24,18,20
source24,24,dest24,1,20
source24,15,dest24,2,20
source24,16,dest24,3,20
source24,5,dest24,4,20
source24,23,dest24,3,20
source24,18,dest24,4,20
source24,19,dest24,23,20
source24,20,dest24,22,20
source24,18,dest24,23,20
source24,19,dest24,13,20
source24,20,dest24,14,20
source24,17,dest24,15,20
source24,22,dest24,11,20
source24,19,dest24,12,20
source24,20,dest24,13,20
source24,17,dest24,14,20
source24,18,dest24,21,20
source24,19,dest24,18,20
source24,21,dest24,19,20
source24,22,dest24,20,20
source24,21,dest24,16,20
source24,22,dest24,5,20
source24,23,dest24,6,20
source24,24,dest24,3,20
source24,17,dest24,4,20
source24,18,dest24,20,20
source24,19,dest24,1,20
source24,20,dest24,5,20
source24,17,dest24,11,20
source24,18,dest24,9,20
source24,19,dest24,10,20
source24,20,dest24,1,20
source24,9,dest24,2,20
source24,10,dest24,3,20
source24,11,dest24,16,20
source24,12,dest24,4,20
source24,23,dest24,13,20
source24,24,dest24,14,20
source24,8,dest24,15,20
source24,15,dest24,16,20
source24,16,dest24,23,20
source24,14,dest24,24,20
source24,15,dest24,9,20
source24,16,dest24,8,20
source24,14,dest24,2,20
source24,22,dest24,3,20
source24,15,dest24,4,20
source24,16,dest24,22,20
source24,17,dest24,23,20
source24,18,dest24,13,20
source24,19,dest24,5,20
source24,4,dest24,6,20
source24,17,dest24,5,20
source24,15,dest24,6,20
source24,16,dest24,19,20
source24,9,dest24,20,20
source24,10,dest24,23,20
source24,13,dest24,24,20
source24,14,dest24,21,20
source24,15,dest24,22,20
source24,21,dest24,1,20
source24,11,dest24,2,20
source24,12,dest24,3,20
source24,13,dest24,4,20
source24,14,dest24,16,20
source24,15,dest24,13,20
source24,16,dest24,18,20
source24,8,dest24,19,20
source24,17,dest24,17,20
source24,18,dest24,18,20
source24,19,dest24,16,20
source24,20,dest24,10,20
source24,18,dest24,11,20
source24,19,dest24,20,20
source24,20,dest24,9,20
source24,17,dest24,10,20
source24,6,dest24,9,20
source24,13,dest24,10,20
source24,14,dest24,11,20
source24,15,dest24,12,20
source24,16,dest24,13,20
source24,13,dest24,14,20
source24,14,dest24,9,20
source24,15,dest24,21,20
source24,5,dest24,12,20
source24,4,dest24,21,20
source24,9,dest24,22,20
source24,10,dest24,21,20
source24,11,dest24,22,20
source24,11,dest24,23,20
source24,12,dest24,24,20
source24,18,dest24,10,20
source24,7,dest24,17,20
source24,6,dest24,18,20
source24,7,dest24,24,20
source24,8,dest24,23,20
source24,6,dest24,24,20
source24,7,dest24,21,20
source24,8,dest24,21,20
source24,13,dest24,22,20
source24,11,dest24,5,20
source24,12,dest24,11,20
source24,9,dest24,12,20
source24,10,dest24,10,20
source24,9,dest24,11,20
source24,10,dest24,12,20
source24,11,dest24,12,20
source24,12,dest24,9,20
source24,13,dest24,17,20
source24,4,dest24,18,20
source24,5,dest24,19,20
source24,6,dest24,14,20
source24,7,dest24,6,20
source24,8,dest24,7,20
source24,7,dest24,8,20
source24,8,dest24,17,20
source24,11,dest24,14,20
