source96,89,dest96,53,30.0
source96,51,dest96,54,20.0
source96,52,dest96,28,10.0
source96,53,dest96,69,10.0
source96,54,dest96,37,10.0
source96,55,dest96,87,20.0
source96,49,dest96,88,20.0
source96,50,dest96,56,10.0
source96,84,dest96,28,20.0
source96,85,dest96,45,10.0
source96,86,dest96,76,30.0
source96,31,dest96,77,20.0
source96,32,dest96,37,20.0
source96,2,dest96,38,20.0
source96,28,dest96,39,10.0
source96,37,dest96,40,20.0
source96,66,dest96,33,20.0
source96,8,dest96,29,20.0
source96,91,dest96,30,30.0
source96,46,dest96,31,30.0
source96,47,dest96,67,30.0
source96,48,dest96,89,10.0
source96,89,dest96,90,20.0
source96,89,dest96,91,30.0
source96,6,dest96,79,10.0
source96,7,dest96,71,30.0
source96,8,dest96,22,40.0
source96,74,dest96,23,20.0
source96,74,dest96,24,70.0
source96,75,dest96,64,50.0
source96,76,dest96,51,40.0
source96,2,dest96,52,20.0
source96,78,dest96,70,40.0
source96,94,dest96,71,20.0
source96,89,dest96,72,20.0
source96,64,dest96,35,30.0
source96,35,dest96,36,10.0
source96,36,dest96,88,20.0
source96,37,dest96,9,50.0
source96,38,dest96,47,20.0
source96,49,dest96,50,10.0
source96,42,dest96,51,30.0
source96,43,dest96,22,20.0
source96,44,dest96,88,40.0
source96,45,dest96,40,20.0
source96,46,dest96,62,40.0
source96,47,dest96,80,30.0
source96,48,dest96,75,30.0
source96,46,dest96,32,30.0
source96,47,dest96,58,10.0
source96,48,dest96,69,10.0
source96,11,dest96,70,20.0
source96,12,dest96,22,10.0
source96,89,dest96,23,30.0
source96,91,dest96,24,30.0
source96,92,dest96,27,20.0
source96,46,dest96,14,10.0
source96,89,dest96,15,40.0
source96,89,dest96,38,40.0
source96,33,dest96,39,30.0
source96,34,dest96,56,30.0
source96,35,dest96,10,20.0
source96,36,dest96,20,40.0
source96,46,dest96,21,40.0
source96,19,dest96,82,50.0
source96,80,dest96,83,10.0
source96,89,dest96,84,30.0
source96,91,dest96,85,30.0
source96,9,dest96,86,20.0
source96,10,dest96,81,30.0
source96,11,dest96,81,20.0
source96,81,dest96,82,10.0
source96,17,dest96,50,30.0
source96,96,dest96,51,20.0
source96,86,dest96,52,10.0
source96,66,dest96,53,40.0
source96,67,dest96,27,40.0
source96,31,dest96,28,10.0
source96,32,dest96,11,20.0
source96,86,dest96,12,50.0
source96,91,dest96,17,20.0
source96,64,dest96,18,10.0
source96,1,dest96,19,10.0
source96,2,dest96,76,40.0
source96,57,dest96,77,40.0
source96,58,dest96,51,10.0
source96,59,dest96,74,20.0
source96,33,dest96,40,20.0
source96,81,dest96,47,30.0
source96,82,dest96,49,10.0
source96,83,dest96,55,20.0
source96,23,dest96,56,20.0
